kind,file,exportName,slug,vertical,category,archetype,totalBlocks,visualBlocks,hasLeadInfographic,retrofitPriority,title
"blog","pillar-guides.ts","pillarGuidePosts","best-childcare-management-software-procare-vs-brightwheel-vs-himama","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Childcare Management Software: Procare vs. Brightwheel vs. HiMama"
"blog","pillar-guides.ts","pillarGuidePosts","best-nonprofit-software-bloomerang-vs-donorperfect-vs-neon-crm","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Nonprofit Software: Bloomerang vs. DonorPerfect vs. Neon CRM"
"blog","pillar-guides.ts","pillarGuidePosts","best-accounting-software-for-freelancers-quickbooks-self-employed-vs-freshbooks-vs-wave","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Accounting Software for Freelancers: QuickBooks Self-Employed vs. FreshBooks vs. Wave"
"blog","pillar-guides.ts","pillarGuidePosts","best-invoicing-software-freshbooks-vs-quickbooks-vs-invoice2go","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Invoicing Software: FreshBooks vs. QuickBooks vs. Invoice2go"
"blog","pillar-guides.ts","pillarGuidePosts","best-tax-software-for-small-business-turbotax-vs-hr-block-vs-taxslayer","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Tax Software for Small Business: TurboTax vs. H&R Block vs. TaxSlayer"
"blog","pillar-guides.ts","pillarGuidePosts","best-bi-analytics-software-tableau-vs-power-bi-vs-looker","","pillar-guide","B-ToolComparison",9,0,false,"high","Best BI & Analytics Software: Tableau vs. Power BI vs. Looker"
"blog","pillar-guides.ts","pillarGuidePosts","best-document-management-software-sharepoint-vs-google-drive-vs-dropbox","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Document Management Software: SharePoint vs. Google Drive vs. Dropbox"
"blog","pillar-guides.ts","pillarGuidePosts","best-ecommerce-platform-shopify-vs-woocommerce-vs-bigcommerce","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Ecommerce Platform: Shopify vs. WooCommerce vs. BigCommerce"
"blog","pillar-guides.ts","pillarGuidePosts","best-shipping-software-shipstation-vs-shippingeasy-vs-ordoro","","pillar-guide","D-IntegrationStack",9,0,false,"high","Best Shipping Software: ShipStation vs. ShippingEasy vs. Ordoro"
"blog","pillar-guides.ts","pillarGuidePosts","best-loyalty-program-software-loyaltylion-vs-smile-io-vs-yotpo","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Loyalty Program Software: LoyaltyLion vs. Smile.io vs. Yotpo"
"blog","pillar-guides.ts","pillarGuidePosts","best-subscription-billing-software-chargebee-vs-recurly-vs-stripe-billing","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Subscription Billing Software: Chargebee vs. Recurly vs. Stripe Billing"
"blog","pillar-guides.ts","pillarGuidePosts","best-affiliate-marketing-software-impact-vs-partnerize-vs-refersion","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Affiliate Marketing Software: Impact vs. Partnerize vs. Refersion"
"blog","pillar-guides.ts","pillarGuidePosts","best-catering-software-caterzen-vs-tripleseat-vs-curate","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Catering Software: CaterZen vs. Tripleseat vs. Curate"
"blog","pillar-guides.ts","pillarGuidePosts","best-roofing-software-jobnimbus-vs-acculynx-vs-roofr","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Roofing Software: JobNimbus vs. AccuLynx vs. Roofr"
"blog","pillar-guides.ts","pillarGuidePosts","best-landscaping-software-lmn-vs-aspire-vs-service-autopilot","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Landscaping Software: LMN vs. Aspire vs. Service Autopilot"
"blog","pillar-guides.ts","pillarGuidePosts","best-pet-grooming-software-groomsoft-vs-petexec-vs-pawfinity","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Pet Grooming Software: Groomsoft vs. PetExec vs. Pawfinity"
"blog","pillar-guides.ts","pillarGuidePosts","best-martial-arts-software-zen-planner-vs-rainmaker-vs-championsway","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Martial Arts Software: Zen Planner vs. Rainmaker vs. ChampionsWay"
"blog","pillar-guides.ts","pillarGuidePosts","best-cleaning-service-software-jobber-vs-swept-vs-markate","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Cleaning Service Software: Jobber vs. Swept vs. Markate"
"blog","pillar-guides.ts","pillarGuidePosts","best-locksmith-software-smstracks-vs-servicetitan-vs-vonigo","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Locksmith Software: SMStracks vs. ServiceTitan vs. Vonigo"
"blog","pillar-guides.ts","pillarGuidePosts","best-towing-software-towbook-vs-swoop-vs-omnigo","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Towing Software: Towbook vs. Swoop vs. Omnigo"
"blog","pillar-guides.ts","pillarGuidePosts","best-tree-service-software-arborgold-vs-singleops-vs-jobber","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Tree Service Software: ArborGold vs. SingleOps vs. Jobber"
"blog","pillar-guides.ts","pillarGuidePosts","best-trucking-dispatch-software-keeptruckin-vs-samsara-vs-azuga","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Trucking Dispatch Software: KeepTruckin (Motive) vs. Samsara vs. Azuga"
"blog","pillar-guides.ts","pillarGuidePosts","best-photography-studio-software-studio-ninja-vs-tave-vs-shootq","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Photography Studio Software: Studio Ninja vs. Tave vs. ShootQ"
"blog","pillar-guides.ts","pillarGuidePosts","best-music-school-software-mymusicstaff-vs-student-aware-vs-music-teacher-helper","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Music School Software: My Music Staff vs. Student Aware vs. Music Teacher's Helper"
"blog","pillar-guides.ts","pillarGuidePosts","best-dance-studio-software-jackrabbit-vs-studio-director-vs-pike13","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Dance Studio Software: Jackrabbit vs. The Studio Director vs. Pike13"
"blog","pillar-guides.ts","pillarGuidePosts","best-med-spa-software-mangomint-vs-aesthetic-record-vs-zenoti","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Med Spa Software: Mangomint vs. Aesthetic Record vs. Zenoti"
"blog","pillar-guides.ts","pillarGuidePosts","best-real-estate-crm-follow-up-boss-vs-lion-desk-vs-top-producer","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Real Estate CRM: Follow Up Boss vs. LionDesk vs. Top Producer"
"blog","pillar-guides.ts","pillarGuidePosts","best-wedding-planning-software-allseated-vs-planning-pod-vs-honeybook","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Wedding Planning Software: AllSeated vs. Planning Pod vs. HoneyBook"
"blog","pillar-guides.ts","pillarGuidePosts","best-coworking-space-software-andcards-vs-optix-vs-cobot","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Coworking Space Software: andcards vs. Optix vs. Cobot"
"blog","pillar-guides.ts","pillarGuidePosts","best-self-storage-software-sitelink-vs-yardis-vs-storedge","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Self Storage Software: SiteLink vs. Yardi vs. storEDGE"
"blog","pillar-guides.ts","pillarGuidePosts","best-winery-software-vin65-vs-ezywine-vs-wine-direct","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Winery Software: Vin65 vs. ezyWine vs. WineDirect"
"blog","pillar-guides.ts","pillarGuidePosts","best-brewery-software-ekos-vs-ovosight-vs-brewfather","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Brewery Software: Ekos vs. Ovosight vs. Brewfather"
"blog","pillar-guides.ts","pillarGuidePosts","best-handyman-software-handyman-vs-housecall-pro-vs-jobber","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Handyman Software: HandyMan vs. Housecall Pro vs. Jobber"
"blog","pillar-guides.ts","pillarGuidePosts","best-pest-control-software-pestroutes-vs-servicetitan-vs-gorilladesk","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Pest Control Software: PestRoutes vs. ServiceTitan vs. GorillaDesk"
"blog","pillar-guides.ts","pillarGuidePosts","best-pool-service-software-poolpro-vs-skimmer-vs-servicetitan","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Pool Service Software: PoolPro vs. Skimmer vs. ServiceTitan"
"blog","pillar-guides.ts","pillarGuidePosts","best-moving-company-software-movegistics-vs-moverbase-vs-supermove","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Moving Company Software: Movegistics vs. MoverBase vs. Supermove"
"blog","pillar-guides.ts","pillarGuidePosts","best-junk-removal-software-loadup-vs-junkra-vs-servicetitan","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Junk Removal Software: LoadUp vs. JunkRa vs. ServiceTitan"
"blog","pillar-guides.ts","pillarGuidePosts","best-senior-living-software-pointclickcare-vs-matrixcare-vs-alayacare","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Senior Living Software: PointClickCare vs. MatrixCare vs. AlayaCare"
"blog","pillar-guides.ts","pillarGuidePosts","best-staffing-agency-software-bullhorn-vs-avionte-vs-cats","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Staffing Agency Software: Bullhorn vs. Avionté vs. CATS"
"blog","pillar-guides.ts","pillarGuidePosts","best-daycare-software-procare-vs-himama-vs-brightwheel","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Daycare Software: Procare vs. HiMama vs. Brightwheel"
"blog","pillar-guides.ts","pillarGuidePosts","best-chiropractic-software-chirotouch-vs-jane-vs-drchrono","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Chiropractic Software: ChiroTouch vs. Jane vs. DrChrono"
"blog","pillar-guides.ts","pillarGuidePosts","best-optometry-software-revintution-vs-ezclaim-vs-officemate","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Optometry Software: Revintution vs. EZClaim vs. OfficeMate"
"blog","pillar-guides.ts","pillarGuidePosts","best-dental-software-opendental-vs-eaglesoft-vs-dentrix","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Dental Software: Open Dental vs. Eaglesoft vs. Dentrix"
"blog","pillar-guides.ts","pillarGuidePosts","best-bakery-software-bake-this-happen-vs-cakenboss-vs-flexbake","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Bakery Software: Bake This Happen vs. CakeBoss vs. FlexiBake"
"blog","pillar-guides.ts","pillarGuidePosts","best-butcher-shop-software-mercato-vs-poster-vs-markt","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Butcher Shop Software: Mercato vs. Poster vs. Markt"
"blog","pillar-guides.ts","pillarGuidePosts","best-florist-software-curate-vs-hello-florist-vs-oven-fresh","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Florist Software: Curate vs. Hello Florist vs. Oven Fresh"
"blog","pillar-guides.ts","pillarGuidePosts","best-nail-salon-software-glossgenius-vs-salon-iris-vs-mangomint","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Nail Salon Software: GlossGenius vs. Salon Iris vs. Mangomint"
"blog","pillar-guides.ts","pillarGuidePosts","best-physical-therapy-software-webpt-vs-clinicient-vs-theraoffice","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Physical Therapy Software: WebPT vs. Clinicient vs. TheraOffice"
"blog","pillar-guides.ts","pillarGuidePosts","best-mental-health-practice-software-therapynotes-vs-simplepractice-vs-theranest","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Mental Health Practice Software: TherapyNotes vs. SimplePractice vs. TheraNest"
"blog","pillar-guides.ts","pillarGuidePosts","best-acupuncture-software-unified-practice-vs-acuchart-vs-jasmine","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Acupuncture Software: Unified Practice vs. AcuChart vs. Jasmine"
"blog","pillar-guides.ts","pillarGuidePosts","best-massage-therapy-software-massagebook-vs-vagaro-vs-mindbody","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Massage Therapy Software: MassageBook vs. Vagaro vs. Mindbody"
"blog","pillar-guides.ts","pillarGuidePosts","best-yoga-studio-software-mindbody-vs-glofox-vs-momence","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Yoga Studio Software: Mindbody vs. Glofox vs. Momence"
"blog","pillar-guides.ts","pillarGuidePosts","best-crossfit-gym-software-wodify-vs-zenplanner-vs-sugarwod","","pillar-guide","B-ToolComparison",9,0,false,"high","Best CrossFit Gym Software: Wodify vs. Zen Planner vs. SugarWOD"
"blog","pillar-guides.ts","pillarGuidePosts","best-pilates-studio-software-pilatesology-vs-vagaro-vs-mindbody","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Pilates Studio Software: Pilatesology vs. Vagaro vs. Mindbody"
"blog","pillar-guides.ts","pillarGuidePosts","best-tattoo-studio-software-tattoopro-vs-inkbook-vs-tattooguru","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Tattoo Studio Software: TattooPro vs. Inkbook vs. TattooGuru"
"blog","pillar-guides.ts","pillarGuidePosts","best-med-spa-software-zenoti-vs-boulevard-vs-mindbody","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Med Spa Software: Zenoti vs. Boulevard vs. Mindbody"
"blog","pillar-guides.ts","pillarGuidePosts","best-home-inspection-software-spectora-vs-homegauge-vs-inspectit","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Home Inspection Software: Spectora vs. HomeGauge vs. InspectIt"
"blog","pillar-guides.ts","pillarGuidePosts","best-cosmetic-surgery-software-nextech-vs-modernizing-medicine-vs-touchmd","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Cosmetic Surgery Software: Nextech vs. Modernizing Medicine vs. TouchMD"
"blog","pillar-guides.ts","pillarGuidePosts","best-fertility-clinic-software-ivfware-vs-ferthope-vs-eivf","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Fertility Clinic Software: IVFware vs. FertilityHope vs. eIVF"
"blog","pillar-guides.ts","pillarGuidePosts","best-substance-abuse-treatment-software-kipu-vs-bestnotes-vs-azimuth","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Substance Abuse Treatment Software: Kipu vs. BestNotes vs. Azimuth"
"blog","pillar-guides.ts","pillarGuidePosts","best-hospice-software-matrixcare-vs-wellsky-vs-deemrd","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Hospice Software: MatrixCare vs. WellSky vs. DEEMR"
"blog","pillar-guides.ts","pillarGuidePosts","best-pet-boarding-software-petexec-vs-gingr-vs-propet","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Pet Boarding Software: PetExec vs. Gingr vs. ProPet"
"blog","pillar-guides.ts","pillarGuidePosts","best-coffee-shop-software-square-vs-toast-vs-shopkeep","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Coffee Shop Software: Square vs. Toast vs. ShopKeep"
"blog","pillar-guides.ts","pillarGuidePosts","best-food-truck-software-square-vs-toast-vs-revel","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Food Truck Software: Square vs. Toast vs. Revel"
"blog","pillar-guides.ts","pillarGuidePosts","best-martial-arts-studio-software-zen-planner-vs-rainmaker-vs-championsway","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Martial Arts Studio Software: Zen Planner vs. RainMaker vs. ChampionsWay"
"blog","pillar-guides.ts","pillarGuidePosts","best-towing-software-towbook-vs-omnigo-vs-swoop","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Towing Software: Towbook vs. OmniGo vs. Swoop"
"blog","pillar-guides.ts","pillarGuidePosts","best-cleaning-service-software-jobber-vs-swept-vs-markate","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Cleaning Service Software: Jobber vs. Swept vs. Markate"
"blog","pillar-guides.ts","pillarGuidePosts","best-pool-service-software-pool-pros-vs-pooltracker-vs-routzy","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Pool Service Software: Pool Pros vs. PoolTracker vs. Routzy"
"blog","pillar-guides.ts","pillarGuidePosts","best-security-system-installation-software-alarm-com-vs-simpliSafe-vs-vivint","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Security System Installation Software: Alarm.com vs. SimpliSafe vs. Vivint"
"blog","pillar-guides.ts","pillarGuidePosts","best-landscaping-software-lmn-vs-aspire-vs-service-autopilot","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Landscaping Software: LMN vs. Aspire vs. Service Autopilot"
"blog","pillar-guides.ts","pillarGuidePosts","best-roofing-software-jobnimbus-vs-acculynx-vs-roofr","","pillar-guide","B-ToolComparison",9,0,false,"high","Best Roofing Software: JobNimbus vs. AccuLynx vs. Roofr"
